x,z,z_scaled,kernel,globalmax,horizons,environment,id,trials,agent,Edistance
12,5,8,31,62,10,smooth,59,7,human,7
21,99,66,31,62,10,smooth,59,8,human,9
22,82,56,31,62,10,smooth,59,9,human,1
20,57,40,31,62,10,smooth,59,10,human,2
19,0,5,18,76,5,smooth,59,0,human,-1
3,39,35,18,76,5,smooth,59,1,human,16
6,93,76,18,76,5,smooth,59,2,human,3
7,75,62,18,76,5,smooth,59,3,human,1
8,49,42,18,76,5,smooth,59,4,human,1
5,87,71,18,76,5,smooth,59,5,human,3
19,51,44,12,77,10,smooth,59,0,human,-1
16,88,73,12,77,10,smooth,59,1,human,3
15,98,80,12,77,10,smooth,59,2,human,1
14,83,69,12,77,10,smooth,59,3,human,1
13,44,39,12,77,10,smooth,59,4,human,1
17,62,53,12,77,10,smooth,59,5,human,4
18,46,40,12,77,10,smooth,59,6,human,1
5,71,60,12,77,10,smooth,59,7,human,13
6,63,54,12,77,10,smooth,59,8,human,1
4,55,47,12,77,10,smooth,59,9,human,2
7,59,50,12,77,10,smooth,59,10,human,3
20,40,29,11,60,5,smooth,59,0,human,-1
8,59,40,11,60,5,smooth,59,1,human,12
5,59,40,11,60,5,smooth,59,2,human,3
11,32,24,11,60,5,smooth,59,3,human,6
26,87,57,11,60,5,smooth,59,4,human,15
27,100,65,11,60,5,smooth,59,5,human,1
10,101,86,0,80,10,smooth,59,0,human,-1
11,93,79,0,80,10,smooth,59,1,human,1
9,93,79,0,80,10,smooth,59,2,human,2
8,63,55,0,80,10,smooth,59,3,human,1
11,90,77,0,80,10,smooth,59,4,human,3
12,77,67,0,80,10,smooth,59,5,human,1
13,60,53,0,80,10,smooth,59,6,human,1
7,26,26,0,80,10,smooth,59,7,human,6
14,57,51,0,80,10,smooth,59,8,human,7
15,61,54,0,80,10,smooth,59,9,human,1
16,62,55,0,80,10,smooth,59,10,human,1
16,30,26,33,70,10,smooth,60,0,human,0
16,27,24,33,70,10,smooth,60,1,human,0
4,70,54,33,70,10,smooth,60,2,human,12
3,93,70,33,70,10,smooth,60,3,human,1
2,100,75,33,70,10,smooth,60,4,human,1
1,99,74,33,70,10,smooth,60,5,human,1
0,80,61,33,70,10,smooth,60,6,human,1
2,99,74,33,70,10,smooth,60,7,human,2
2,99,74,33,70,10,smooth,60,8,human,0
1,102,76,33,70,10,smooth,60,9,human,1
1,100,75,33,70,10,smooth,60,10,human,0
12,39,31,35,67,5,smooth,60,0,human,-1
25,59,45,35,67,5,smooth,60,1,human,13
2,46,36,35,67,5,smooth,60,2,human,23
28,-1,4,35,67,5,smooth,60,3,human,26
18,86,63,35,67,5,smooth,60,4,human,10
19,96,69,35,67,5,smooth,60,5,human,1
3,71,51,11,65,10,smooth,60,0,human,-1
6,61,45,11,65,10,smooth,60,1,human,3
1,61,45,11,65,10,smooth,60,2,human,5
21,18,17,11,65,10,smooth,60,3,human,20
11,34,27,11,65,10,smooth,60,4,human,10
4,61,45,11,65,10,smooth,60,5,human,7
16,54,40,11,65,10,smooth,60,6,human,12
28,99,69,11,65,10,smooth,60,7,human,12
29,93,65,11,65,10,smooth,60,8,human,1
28,99,69,11,65,10,smooth,60,9,human,1
28,100,70,11,65,10,smooth,60,10,human,0
24,58,49,13,75,5,smooth,60,0,human,-1
27,100,80,13,75,5,smooth,60,1,human,3
28,90,73,13,75,5,smooth,60,2,human,1
27,99,79,13,75,5,smooth,60,3,human,1
27,99,79,13,75,5,smooth,60,4,human,0
27,102,82,13,75,5,smooth,60,5,human,0
9,85,61,36,66,10,smooth,60,0,human,-1
10,96,68,36,66,10,smooth,60,1,human,1
11,99,70,36,66,10,smooth,60,2,human,1
12,92,66,36,66,10,smooth,60,3,human,1
11,98,70,36,66,10,smooth,60,4,human,1
8,64,47,36,66,10,smooth,60,5,human,3
13,73,53,36,66,10,smooth,60,6,human,5
11,100,71,36,66,10,smooth,60,7,human,2
11,100,71,36,66,10,smooth,60,8,human,0
11,101,72,36,66,10,smooth,60,9,human,0
11,100,71,36,66,10,smooth,60,10,human,0
17,37,34,15,78,5,smooth,60,0,human,-1
5,101,84,15,78,5,smooth,60,1,human,12
5,100,83,15,78,5,smooth,60,2,human,0
5,99,82,15,78,5,smooth,60,3,human,0
5,102,85,15,78,5,smooth,60,4,human,0
5,100,83,15,78,5,smooth,60,5,human,0
8,91,65,7,66,10,smooth,60,0,human,-1
7,100,71,7,66,10,smooth,60,1,human,1
6,91,65,7,66,10,smooth,60,2,human,1
7,100,71,7,66,10,smooth,60,3,human,1
7,99,70,7,66,10,smooth,60,4,human,0
7,101,72,7,66,10,smooth,60,5,human,0
7,100,71,7,66,10,smooth,60,6,human,0
7,99,70,7,66,10,smooth,60,7,human,0
7,100,71,7,66,10,smooth,60,8,human,0
7,100,71,7,66,10,smooth,60,9,human,0
7,101,72,7,66,10,smooth,60,10,human,0
3,72,58,17,73,5,smooth,60,0,human,-1
7,1,6,17,73,5,smooth,60,1,human,4
1,93,73,17,73,5,smooth,60,2,human,6
0,99,77,17,73,5,smooth,60,3,human,1
0,100,78,17,73,5,smooth,60,4,human,0
0,100,78,17,73,5,smooth,60,5,human,0
16,35,28,29,65,10,smooth,60,0,human,-1
6,32,26,29,65,10,smooth,60,1,human,10
26,2,6,29,65,10,smooth,60,2,human,20
11,34,27,29,65,10,smooth,60,3,human,15
1,18,17,29,65,10,smooth,60,4,human,10
22,58,43,29,65,10,smooth,60,5,human,21
21,57,42,29,65,10,smooth,60,6,human,1
22,58,43,29,65,10,smooth,60,7,human,1
22,58,43,29,65,10,smooth,60,8,human,0
22,59,43,29,65,10,smooth,60,9,human,0
22,59,43,29,65,10,smooth,60,10,human,0
27,37,34,19,79,5,smooth,60,0,human,-1
15,91,77,19,79,5,smooth,60,1,human,12
14,83,71,19,79,5,smooth,60,2,human,1
16,69,60,19,79,5,smooth,60,3,human,2
15,91,77,19,79,5,smooth,60,4,human,1
15,88,75,19,79,5,smooth,60,5,human,0
24,70,58,37,75,10,smooth,60,0,human,-1
27,31,28,37,75,10,smooth,60,1,human,3
21,76,62,37,75,10,smooth,60,2,human,6
20,77,63,37,75,10,smooth,60,3,human,1
19,83,67,37,75,10,smooth,60,4,human,1
18,87,70,37,75,10,smooth,60,5,human,1
16,72,59,37,75,10,smooth,60,6,human,2
17,84,68,37,75,10,smooth,60,7,human,1
18,88,71,37,75,10,smooth,60,8,human,1
18,88,71,37,75,10,smooth,60,9,human,0
18,88,71,37,75,10,smooth,60,10,human,0
20,51,41,5,71,5,smooth,60,0,human,-1
12,66,52,5,71,5,smooth,60,1,human,8
4,30,26,5,71,5,smooth,60,2,human,8
16,93,71,5,71,5,smooth,60,3,human,12
17,84,65,5,71,5,smooth,60,4,human,1
15,100,76,5,71,5,smooth,60,5,human,2
18,65,47,24,65,10,smooth,60,0,human,-1
22,67,49,24,65,10,smooth,60,1,human,4
26,55,41,24,65,10,smooth,60,2,human,4
14,22,19,24,65,10,smooth,60,3,human,12
8,100,70,24,65,10,smooth,60,4,human,6
7,92,65,24,65,10,smooth,60,5,human,1
9,92,65,24,65,10,smooth,60,6,human,2
8,98,69,24,65,10,smooth,60,7,human,1
8,101,71,24,65,10,smooth,60,8,human,0
8,101,71,24,65,10,smooth,60,9,human,0
8,101,71,24,65,10,smooth,60,10,human,0
19,0,5,34,72,5,smooth,60,0,human,-1
3,30,27,34,72,5,smooth,60,1,human,16
24,85,66,34,72,5,smooth,60,2,human,21
25,59,47,34,72,5,smooth,60,3,human,1
23,91,71,34,72,5,smooth,60,4,human,2
22,72,57,34,72,5,smooth,60,5,human,1
6,84,62,38,68,10,smooth,60,0,human,-1
5,93,68,38,68,10,smooth,60,1,human,1
4,88,65,38,68,10,smooth,60,2,human,1
3,66,50,38,68,10,smooth,60,3,human,1
5,93,68,38,68,10,smooth,60,4,human,2
5,92,68,38,68,10,smooth,60,5,human,0
5,91,67,38,68,10,smooth,60,6,human,0
5,92,68,38,68,10,smooth,60,7,human,0
5,94,69,38,68,10,smooth,60,8,human,0
5,94,69,38,68,10,smooth,60,9,human,0
5,94,69,38,68,10,smooth,60,10,human,0
12,34,31,4,75,5,smooth,60,0,human,-1
5,68,56,4,75,5,smooth,60,1,human,7
4,76,62,4,75,5,smooth,60,2,human,1
3,87,70,4,75,5,smooth,60,3,human,1
2,86,70,4,75,5,smooth,60,4,human,1
2,85,69,4,75,5,smooth,60,5,human,0
4,48,40,37,73,5,rough,65,0,human,2
3,95,74,37,73,5,rough,65,1,human,1
2,91,71,37,73,5,rough,65,2,human,1
1,56,46,37,73,5,rough,65,3,human,1
5,83,66,37,73,5,rough,65,4,human,4
6,91,71,37,73,5,rough,65,5,human,1
25,27,23,36,67,10,rough,65,0,human,-1
15,77,57,36,67,10,rough,65,1,human,10
15,76,56,36,67,10,rough,65,2,human,0
14,46,36,36,67,10,rough,65,3,human,1
16,86,63,36,67,10,rough,65,4,human,2
16,85,62,36,67,10,rough,65,5,human,0
17,88,64,36,67,10,rough,65,6,human,1
17,87,63,36,67,10,rough,65,7,human,0
18,101,73,36,67,10,rough,65,8,human,1
18,100,72,36,67,10,rough,65,9,human,0
18,99,71,36,67,10,rough,65,10,human,0
10,73,51,19,63,5,rough,65,0,human,-1
9,56,40,19,63,5,rough,65,1,human,1
11,89,61,19,63,5,rough,65,2,human,2
12,100,68,19,63,5,rough,65,3,human,1
12,100,68,19,63,5,rough,65,4,human,0
12,100,68,19,63,5,rough,65,5,human,0
12,80,67,31,78,10,rough,65,0,human,-1
13,71,60,31,78,10,rough,65,1,human,1
11,46,41,31,78,10,rough,65,2,human,2
12,80,67,31,78,10,rough,65,3,human,1
12,82,69,31,78,10,rough,65,4,human,0
12,81,68,31,78,10,rough,65,5,human,0
12,82,69,31,78,10,rough,65,6,human,0
12,79,67,31,78,10,rough,65,7,human,0
12,79,67,31,78,10,rough,65,8,human,0
12,82,69,31,78,10,rough,65,9,human,0
12,81,68,31,78,10,rough,65,10,human,0
10,100,72,5,67,5,rough,65,0,human,-1
10,100,72,5,67,5,rough,65,1,human,0
10,100,72,5,67,5,rough,65,2,human,0
10,100,72,5,67,5,rough,65,3,human,0
10,100,72,5,67,5,rough,65,4,human,0
10,99,71,5,67,5,rough,65,5,human,0
9,66,56,25,77,10,rough,65,0,human,-1
10,39,35,25,77,10,rough,65,1,human,1
8,55,47,25,77,10,rough,65,2,human,2
16,101,83,25,77,10,rough,65,3,human,8
16,101,83,25,77,10,rough,65,4,human,0
16,100,82,25,77,10,rough,65,5,human,0
16,99,81,25,77,10,rough,65,6,human,0
16,98,80,25,77,10,rough,65,7,human,0
16,99,81,25,77,10,rough,65,8,human,0
16,100,82,25,77,10,rough,65,9,human,0
16,98,80,25,77,10,rough,65,10,human,0
29,78,59,16,69,5,rough,65,0,human,-1
28,63,48,16,69,5,rough,65,1,human,1
29,79,60,16,69,5,rough,65,2,human,1
29,78,59,16,69,5,rough,65,3,human,0
29,77,58,16,69,5,rough,65,4,human,0
29,79,60,16,69,5,rough,65,5,human,0
2,10,12,12,65,10,rough,65,0,human,-1
21,34,27,12,65,10,rough,65,1,human,19
8,20,18,12,65,10,rough,65,2,human,13
16,57,42,12,65,10,rough,65,3,human,8
15,94,66,12,65,10,rough,65,4,human,1
15,95,67,12,65,10,rough,65,5,human,0
15,93,65,12,65,10,rough,65,6,human,0
15,93,65,12,65,10,rough,65,7,human,0
15,93,65,12,65,10,rough,65,8,human,0
15,94,66,12,65,10,rough,65,9,human,0
15,94,66,12,65,10,rough,65,10,human,0
5,2,6,13,72,5,rough,65,0,human,-1
22,67,53,13,72,5,rough,65,1,human,17
22,67,53,13,72,5,rough,65,2,human,0
22,69,55,13,72,5,rough,65,3,human,0
22,69,55,13,72,5,rough,65,4,human,0
22,68,54,13,72,5,rough,65,5,human,0
19,15,17,7,77,10,rough,65,0,human,-1
13,72,60,7,77,10,rough,65,1,human,6
12,39,35,7,77,10,rough,65,2,human,1
14,74,62,7,77,10,rough,65,3,human,2
14,73,61,7,77,10,rough,65,4,human,0
14,72,60,7,77,10,rough,65,5,human,0
14,72,60,7,77,10,rough,65,6,human,0
14,71,60,7,77,10,rough,65,7,human,0
14,73,61,7,77,10,rough,65,8,human,0
14,71,60,7,77,10,rough,65,9,human,0
14,72,60,7,77,10,rough,65,10,human,0
15,-1,4,2,64,5,rough,65,0,human,-1
10,69,49,2,64,5,rough,65,1,human,5
9,55,40,2,64,5,rough,65,2,human,1
10,69,49,2,64,5,rough,65,3,human,1
10,68,49,2,64,5,rough,65,4,human,0
10,68,49,2,64,5,rough,65,5,human,0
25,34,28,21,68,10,rough,65,0,human,-1
17,68,51,21,68,10,rough,65,1,human,8
16,59,45,21,68,10,rough,65,2,human,1
18,56,43,21,68,10,rough,65,3,human,2
9,59,45,21,68,10,rough,65,4,human,9
17,68,51,21,68,10,rough,65,5,human,8
17,70,53,21,68,10,rough,65,6,human,0
17,68,51,21,68,10,rough,65,7,human,0
17,69,52,21,68,10,rough,65,8,human,0
17,69,52,21,68,10,rough,65,9,human,0
17,69,52,21,68,10,rough,65,10,human,0
23,54,46,11,76,5,rough,65,0,human,-1
22,92,75,11,76,5,rough,65,1,human,1
22,90,73,11,76,5,rough,65,2,human,0
22,91,74,11,76,5,rough,65,3,human,0
22,90,73,11,76,5,rough,65,4,human,0
22,87,71,11,76,5,rough,65,5,human,0
15,43,31,14,60,10,rough,65,0,human,-1
10,46,33,14,60,10,rough,65,1,human,5
22,98,64,14,60,10,rough,65,2,human,12
22,99,64,14,60,10,rough,65,3,human,0
22,100,65,14,60,10,rough,65,4,human,0
22,100,65,14,60,10,rough,65,5,human,0
22,100,65,14,60,10,rough,65,6,human,0
22,100,65,14,60,10,rough,65,7,human,0
22,100,65,14,60,10,rough,65,8,human,0
22,100,65,14,60,10,rough,65,9,human,0
22,99,64,14,60,10,rough,65,10,human,0
21,38,29,4,63,5,rough,65,0,human,-1
7,48,35,4,63,5,rough,65,1,human,14
12,21,18,4,63,5,rough,65,2,human,5
6,35,27,4,63,5,rough,65,3,human,6
7,47,35,4,63,5,rough,65,4,human,1
7,46,34,4,63,5,rough,65,5,human,0
5,40,33,22,71,10,rough,65,0,human,-1
18,31,27,22,71,10,rough,65,1,human,13
13,40,33,22,71,10,rough,65,2,human,5
26,96,73,22,71,10,rough,65,3,human,13
26,96,73,22,71,10,rough,65,4,human,0
26,97,74,22,71,10,rough,65,5,human,0
26,96,73,22,71,10,rough,65,6,human,0
26,97,74,22,71,10,rough,65,7,human,0
26,95,72,22,71,10,rough,65,8,human,0
26,95,72,22,71,10,rough,65,9,human,0
26,95,72,22,71,10,rough,65,10,human,0
11,41,37,21,77,10,rough,66,0,human,15
15,57,49,21,77,10,rough,66,1,human,4
17,68,57,21,77,10,rough,66,2,human,2
19,30,28,21,77,10,rough,66,3,human,2
16,61,52,21,77,10,rough,66,4,human,3
5,41,37,21,77,10,rough,66,5,human,11
6,57,49,21,77,10,rough,66,6,human,1
7,101,83,21,77,10,rough,66,7,human,1
8,84,70,21,77,10,rough,66,8,human,1
9,56,48,21,77,10,rough,66,9,human,1
26,69,58,21,77,10,rough,66,10,human,17
27,73,59,9,74,5,rough,66,0,human,-1
6,50,42,9,74,5,rough,66,1,human,21
7,66,54,9,74,5,rough,66,2,human,1
8,74,60,9,74,5,rough,66,3,human,1
9,57,47,9,74,5,rough,66,4,human,1
26,68,55,9,74,5,rough,66,5,human,17
7,61,51,29,75,10,rough,66,0,human,-1
8,72,59,29,75,10,rough,66,1,human,1
9,64,53,29,75,10,rough,66,2,human,1
21,91,73,29,75,10,rough,66,3,human,12
22,57,48,29,75,10,rough,66,4,human,1
20,81,66,29,75,10,rough,66,5,human,2
19,97,78,29,75,10,rough,66,6,human,1
18,71,58,29,75,10,rough,66,7,human,1
17,53,45,29,75,10,rough,66,8,human,1
23,38,34,29,75,10,rough,66,9,human,6
24,55,46,29,75,10,rough,66,10,human,1
20,20,20,1,76,5,rough,66,0,human,-1
7,17,18,1,76,5,rough,66,1,human,13
3,32,29,1,76,5,rough,66,2,human,4
16,68,57,1,76,5,rough,66,3,human,13
17,20,20,1,76,5,rough,66,4,human,1
15,87,71,1,76,5,rough,66,5,human,2
5,47,43,36,80,10,rough,66,0,human,-1
6,66,58,36,80,10,rough,66,1,human,1
7,62,55,36,80,10,rough,66,2,human,1
8,71,62,36,80,10,rough,66,3,human,1
9,90,77,36,80,10,rough,66,4,human,1
10,74,64,36,80,10,rough,66,5,human,1
11,50,45,36,80,10,rough,66,6,human,1
12,47,43,36,80,10,rough,66,7,human,1
13,42,39,36,80,10,rough,66,8,human,1
14,47,43,36,80,10,rough,66,9,human,1
15,76,66,36,80,10,rough,66,10,human,1
13,55,47,10,76,5,rough,66,0,human,-1
14,60,51,10,76,5,rough,66,1,human,1
12,44,38,10,76,5,rough,66,2,human,2
16,52,45,10,76,5,rough,66,3,human,4
15,103,83,10,76,5,rough,66,4,human,1
22,65,54,10,76,5,rough,66,5,human,7
12,45,41,15,79,10,rough,66,0,human,-1
5,68,59,15,79,10,rough,66,1,human,7
6,78,67,15,79,10,rough,66,2,human,1
7,63,55,15,79,10,rough,66,3,human,1
8,58,51,15,79,10,rough,66,4,human,1
4,88,75,15,79,10,rough,66,5,human,4
3,99,83,15,79,10,rough,66,6,human,1
2,74,63,15,79,10,rough,66,7,human,1
1,95,80,15,79,10,rough,66,8,human,1
0,100,84,15,79,10,rough,66,9,human,1
9,79,67,15,79,10,rough,66,10,human,9
5,19,20,17,80,5,rough,66,0,human,-1
9,80,69,17,80,5,rough,66,1,human,4
10,82,71,17,80,5,rough,66,2,human,1
11,64,56,17,80,5,rough,66,3,human,1
12,51,46,17,80,5,rough,66,4,human,1
7,8,11,17,80,5,rough,66,5,human,5
15,56,41,11,65,10,rough,66,0,human,-1
12,27,23,11,65,10,rough,66,1,human,3
6,57,42,11,65,10,rough,66,2,human,6
4,70,51,11,65,10,rough,66,3,human,2
3,32,26,11,65,10,rough,66,4,human,1
5,97,68,11,65,10,rough,66,5,human,2
7,34,27,11,65,10,rough,66,6,human,2
16,34,27,11,65,10,rough,66,7,human,9
14,35,28,11,65,10,rough,66,8,human,2
19,35,28,11,65,10,rough,66,9,human,5
22,91,64,11,65,10,rough,66,10,human,3
13,48,39,38,71,5,rough,66,0,human,-1
14,64,50,38,71,5,rough,66,1,human,1
15,93,71,38,71,5,rough,66,2,human,1
16,68,53,38,71,5,rough,66,3,human,1
17,40,33,38,71,5,rough,66,4,human,1
24,38,32,38,71,5,rough,66,5,human,7
22,38,32,12,70,10,rough,66,0,human,-1
5,37,31,12,70,10,rough,66,1,human,17
6,5,9,12,70,10,rough,66,2,human,1
15,94,71,12,70,10,rough,66,3,human,9
16,57,45,12,70,10,rough,66,4,human,1
14,100,75,12,70,10,rough,66,5,human,2
13,49,39,12,70,10,rough,66,6,human,1
12,32,27,12,70,10,rough,66,7,human,1
11,36,30,12,70,10,rough,66,8,human,1
10,28,25,12,70,10,rough,66,9,human,1
17,24,22,12,70,10,rough,66,10,human,7
9,43,37,8,75,5,rough,66,0,human,-1
13,46,40,8,75,5,rough,66,1,human,4
14,29,27,8,75,5,rough,66,2,human,1
15,13,15,8,75,5,rough,66,3,human,1
5,76,62,8,75,5,rough,66,4,human,10
4,53,45,8,75,5,rough,66,5,human,1
11,101,67,3,61,10,rough,66,0,human,-1
10,99,65,3,61,10,rough,66,1,human,1
9,66,45,3,61,10,rough,66,2,human,1
12,94,62,3,61,10,rough,66,3,human,3
13,79,53,3,61,10,rough,66,4,human,1
14,68,46,3,61,10,rough,66,5,human,1
15,24,20,3,61,10,rough,66,6,human,1
8,58,40,3,61,10,rough,66,7,human,7
7,48,34,3,61,10,rough,66,8,human,1
6,24,20,3,61,10,rough,66,9,human,1
1,78,53,3,61,10,rough,66,10,human,5
24,23,21,25,70,5,rough,66,0,human,-1
9,64,50,25,70,5,rough,66,1,human,15
10,38,32,25,70,5,rough,66,2,human,1
8,56,44,25,70,5,rough,66,3,human,2
6,71,55,25,70,5,rough,66,4,human,2
7,78,60,25,70,5,rough,66,5,human,1
27,49,41,39,74,10,rough,66,0,human,-1
8,64,52,39,74,10,rough,66,1,human,19
9,63,52,39,74,10,rough,66,2,human,1
7,60,49,39,74,10,rough,66,3,human,2
6,52,43,39,74,10,rough,66,4,human,1
10,52,43,39,74,10,rough,66,5,human,4
11,59,49,39,74,10,rough,66,6,human,1
12,53,44,39,74,10,rough,66,7,human,1
13,30,27,39,74,10,rough,66,8,human,1
5,77,62,39,74,10,rough,66,9,human,8
4,69,56,39,74,10,rough,66,10,human,1
1,80,62,30,71,5,rough,66,0,human,-1
2,63,50,30,71,5,rough,66,1,human,1
3,38,32,30,71,5,rough,66,2,human,1
0,72,56,30,71,5,rough,66,3,human,3
6,40,33,30,71,5,rough,66,4,human,6
14,0,5,30,71,5,rough,66,5,human,8
9,27,26,38,77,5,smooth,67,0,human,5
8,47,41,38,77,5,smooth,67,1,human,1
7,67,57,38,77,5,smooth,67,2,human,1
6,83,69,38,77,5,smooth,67,3,human,1
5,93,77,38,77,5,smooth,67,4,human,1
4,89,74,38,77,5,smooth,67,5,human,1
12,77,54,8,64,10,smooth,67,0,human,-1
13,63,45,8,64,10,smooth,67,1,human,1
11,87,61,8,64,10,smooth,67,2,human,2
10,95,66,8,64,10,smooth,67,3,human,1
9,100,69,8,64,10,smooth,67,4,human,1
8,96,66,8,64,10,smooth,67,5,human,1
7,84,59,8,64,10,smooth,67,6,human,1
6,64,46,8,64,10,smooth,67,7,human,1
14,52,38,8,64,10,smooth,67,8,human,8
5,50,37,8,64,10,smooth,67,9,human,9
24,47,35,8,64,10,smooth,67,10,human,19
17,34,30,15,74,5,smooth,67,0,human,-1
15,24,23,15,74,5,smooth,67,1,human,2
21,94,75,15,74,5,smooth,67,2,human,6
22,80,64,15,74,5,smooth,67,3,human,1
20,97,77,15,74,5,smooth,67,4,human,2
19,88,70,15,74,5,smooth,67,5,human,1
27,26,21,28,61,10,smooth,67,0,human,-1
16,81,54,28,61,10,smooth,67,1,human,11
15,92,61,28,61,10,smooth,67,2,human,1
13,94,62,28,61,10,smooth,67,3,human,2
14,99,65,28,61,10,smooth,67,4,human,1
12,76,51,28,61,10,smooth,67,5,human,2
6,32,25,28,61,10,smooth,67,6,human,6
4,60,42,28,61,10,smooth,67,7,human,2
3,66,45,28,61,10,smooth,67,8,human,1
2,43,31,28,61,10,smooth,67,9,human,1
19,78,53,28,61,10,smooth,67,10,human,17
5,69,60,4,80,5,smooth,67,0,human,-1
4,76,66,4,80,5,smooth,67,1,human,1
3,88,75,4,80,5,smooth,67,2,human,1
2,85,73,4,80,5,smooth,67,3,human,1
1,75,65,4,80,5,smooth,67,4,human,1
0,75,65,4,80,5,smooth,67,5,human,1
21,7,10,6,69,10,smooth,67,0,human,-1
13,94,70,6,69,10,smooth,67,1,human,8
12,75,57,6,69,10,smooth,67,2,human,1
14,100,74,6,69,10,smooth,67,3,human,2
15,87,65,6,69,10,smooth,67,4,human,1
16,60,46,6,69,10,smooth,67,5,human,1
6,20,19,6,69,10,smooth,67,6,human,10
3,34,28,6,69,10,smooth,67,7,human,3
26,43,35,6,69,10,smooth,67,8,human,23
28,29,25,6,69,10,smooth,67,9,human,2
24,59,46,6,69,10,smooth,67,10,human,4
14,83,55,19,60,5,smooth,67,0,human,-1
13,66,45,19,60,5,smooth,67,1,human,1
15,89,58,19,60,5,smooth,67,2,human,2
16,68,46,19,60,5,smooth,67,3,human,1
21,7,9,19,60,5,smooth,67,4,human,5
25,48,34,19,60,5,smooth,67,5,human,4
27,96,72,18,70,10,smooth,67,0,human,-1
3,40,33,18,70,10,smooth,67,1,human,24
8,49,39,18,70,10,smooth,67,2,human,5
13,49,39,18,70,10,smooth,67,3,human,5
17,15,16,18,70,10,smooth,67,4,human,4
26,99,74,18,70,10,smooth,67,5,human,9
25,99,74,18,70,10,smooth,67,6,human,1
24,86,65,18,70,10,smooth,67,7,human,1
28,83,63,18,70,10,smooth,67,8,human,4
23,65,51,18,70,10,smooth,67,9,human,5
29,70,54,18,70,10,smooth,67,10,human,6
7,97,69,26,66,5,smooth,67,0,human,-1
6,74,54,26,66,5,smooth,67,1,human,1
8,93,66,26,66,5,smooth,67,2,human,2
9,65,48,26,66,5,smooth,67,3,human,1
5,53,40,26,66,5,smooth,67,4,human,4
18,101,72,26,66,5,smooth,67,5,human,13
19,0,5,34,60,10,smooth,67,0,human,-1
8,50,35,34,60,10,smooth,67,1,human,11
4,47,33,34,60,10,smooth,67,2,human,4
14,80,53,34,60,10,smooth,67,3,human,10
13,99,64,34,60,10,smooth,67,4,human,1
12,95,62,34,60,10,smooth,67,5,human,1
11,70,47,34,60,10,smooth,67,6,human,1
15,49,34,34,60,10,smooth,67,7,human,4
24,83,55,34,60,10,smooth,67,8,human,9
25,60,41,34,60,10,smooth,67,9,human,1
23,92,60,34,60,10,smooth,67,10,human,2
3,54,43,36,70,5,smooth,67,0,human,-1
4,47,38,36,70,5,smooth,67,1,human,1
12,93,70,36,70,5,smooth,67,2,human,8
13,72,55,36,70,5,smooth,67,3,human,1
11,101,76,36,70,5,smooth,67,4,human,2
10,95,72,36,70,5,smooth,67,5,human,1
5,79,60,29,69,10,smooth,67,0,human,-1
4,102,75,29,69,10,smooth,67,1,human,1
3,87,65,29,69,10,smooth,67,2,human,1
2,52,41,29,69,10,smooth,67,3,human,1
6,31,26,29,69,10,smooth,67,4,human,4
16,35,29,29,69,10,smooth,67,5,human,10
13,22,20,29,69,10,smooth,67,6,human,3
21,57,44,29,69,10,smooth,67,7,human,8
23,54,42,29,69,10,smooth,67,8,human,2
22,60,46,29,69,10,smooth,67,9,human,1
20,66,51,29,69,10,smooth,67,10,human,2
22,27,21,13,60,5,smooth,67,0,human,-1
12,27,21,13,60,5,smooth,67,1,human,10
6,49,34,13,60,5,smooth,67,2,human,6
3,73,49,13,60,5,smooth,67,3,human,3
2,75,50,13,60,5,smooth,67,4,human,1
1,77,51,13,60,5,smooth,67,5,human,1
24,27,22,11,62,10,smooth,67,0,human,-1
16,53,38,11,62,10,smooth,67,1,human,8
13,54,38,11,62,10,smooth,67,2,human,3
10,30,24,11,62,10,smooth,67,3,human,3
5,58,41,11,62,10,smooth,67,4,human,5
4,64,45,11,62,10,smooth,67,5,human,1
3,69,48,11,62,10,smooth,67,6,human,1
2,72,50,11,62,10,smooth,67,7,human,1
1,60,42,11,62,10,smooth,67,8,human,1
0,49,35,11,62,10,smooth,67,9,human,1
20,42,31,11,62,10,smooth,67,10,human,20
29,75,62,21,76,5,smooth,67,0,human,-1
28,80,66,21,76,5,smooth,67,1,human,1
27,88,72,21,76,5,smooth,67,2,human,1
26,94,76,21,76,5,smooth,67,3,human,1
25,91,74,21,76,5,smooth,67,4,human,1
24,72,60,21,76,5,smooth,67,5,human,1
11,67,50,39,67,10,smooth,67,0,human,-1
10,51,39,39,67,10,smooth,67,1,human,1
12,86,63,39,67,10,smooth,67,2,human,2
13,99,71,39,67,10,smooth,67,3,human,1
14,100,72,39,67,10,smooth,67,4,human,1
15,93,67,39,67,10,smooth,67,5,human,1
16,84,61,39,67,10,smooth,67,6,human,1
17,75,55,39,67,10,smooth,67,7,human,1
18,61,46,39,67,10,smooth,67,8,human,1
19,40,32,39,67,10,smooth,67,9,human,1
9,43,34,39,67,10,smooth,67,10,human,10
9,8,11,9,71,10,smooth,68,0,human,0
17,96,73,9,71,10,smooth,68,1,human,8
13,13,14,9,71,10,smooth,68,2,human,4
18,101,77,9,71,10,smooth,68,3,human,5
19,92,70,9,71,10,smooth,68,4,human,1
16,71,55,9,71,10,smooth,68,5,human,3
15,35,30,9,71,10,smooth,68,6,human,1
19,89,68,9,71,10,smooth,68,7,human,4
