,trials,x,z,kernel,environment,agent,grid,horizons
0,2,19,3.677734720780817,17,smooth,random,6,10
0,3,27,76.92488388699894,17,smooth,random,6,10
0,4,28,80.9174106943249,17,smooth,random,6,10
0,5,28,80.9174106943249,17,smooth,random,6,10
0,6,7,0.0,17,smooth,random,6,10
0,7,28,80.9174106943249,17,smooth,random,6,10
0,8,12,36.9881222689252,17,smooth,random,6,10
0,9,29,73.30572322413714,17,smooth,random,6,10
0,10,28,80.9174106943249,17,smooth,random,6,10
0,1,23,41.0991516499542,17,smooth,random,7,10
0,2,29,73.30572322413714,17,smooth,random,7,10
0,3,25,51.60622356887971,17,smooth,random,7,10
0,4,1,93.58317375717077,17,smooth,random,7,10
0,5,21,34.61831884241203,17,smooth,random,7,10
0,6,4,46.38155536078868,17,smooth,random,7,10
0,7,17,23.954692694090372,17,smooth,random,7,10
0,8,27,76.92488388699894,17,smooth,random,7,10
0,9,0,100.0,17,smooth,random,7,10
0,10,19,3.677734720780817,17,smooth,random,7,10
0,1,19,3.677734720780817,17,smooth,random,8,10
0,2,16,46.41494230901681,17,smooth,random,8,10
0,3,7,0.0,17,smooth,random,8,10
0,4,23,41.0991516499542,17,smooth,random,8,10
0,5,27,76.92488388699894,17,smooth,random,8,10
0,6,21,34.61831884241203,17,smooth,random,8,10
0,7,14,48.391786123825625,17,smooth,random,8,10
0,8,12,36.9881222689252,17,smooth,random,8,10
0,9,13,35.58998516772202,17,smooth,random,8,10
0,10,3,71.11551174336252,17,smooth,random,8,10
0,1,21,34.61831884241203,17,smooth,random,9,10
0,2,14,48.391786123825625,17,smooth,random,9,10
0,3,25,51.60622356887971,17,smooth,random,9,10
0,4,24,44.26003173023777,17,smooth,random,9,10
0,5,26,63.908313226338095,17,smooth,random,9,10
0,6,2,85.23521316824683,17,smooth,random,9,10
0,7,16,46.41494230901681,17,smooth,random,9,10
0,8,22,40.55175438971857,17,smooth,random,9,10
0,9,25,51.60622356887971,17,smooth,random,9,10
0,10,5,18.364583036531094,17,smooth,random,9,10
0,1,11,38.862910305436806,18,smooth,random,0,10
0,2,28,82.42552670877565,18,smooth,random,0,10
0,3,11,38.862910305436806,18,smooth,random,0,10
0,4,19,0.0,18,smooth,random,0,10
0,5,16,30.092878613474845,18,smooth,random,0,10
0,6,28,82.42552670877565,18,smooth,random,0,10
0,7,26,100.0,18,smooth,random,0,10
0,8,19,0.0,18,smooth,random,0,10
0,9,22,40.91885760361319,18,smooth,random,0,10
0,10,21,19.241703166909545,18,smooth,random,0,10
0,1,1,23.080548082463395,18,smooth,random,1,10
0,2,6,92.72849175069938,18,smooth,random,1,10
0,3,12,48.218204866833084,18,smooth,random,1,10
0,4,15,42.78770556484276,18,smooth,random,1,10
0,5,28,82.42552670877565,18,smooth,random,1,10
0,6,9,27.702370508896063,18,smooth,random,1,10
0,7,7,75.77064841137175,18,smooth,random,1,10
0,8,29,69.93000122023717,18,smooth,random,1,10
0,9,21,19.241703166909545,18,smooth,random,1,10
0,10,7,75.77064841137175,18,smooth,random,1,10
0,1,7,75.77064841137175,18,smooth,random,2,10
0,2,14,48.30224838102971,18,smooth,random,2,10
0,3,22,40.91885760361319,18,smooth,random,2,10
0,4,22,40.91885760361319,18,smooth,random,2,10
0,5,0,32.73192451178833,18,smooth,random,2,10
0,6,11,38.862910305436806,18,smooth,random,2,10
0,7,20,6.117540453028253,18,smooth,random,2,10
0,8,9,27.702370508896063,18,smooth,random,2,10
0,9,3,38.82861988681735,18,smooth,random,2,10
0,10,27,93.80172889229371,18,smooth,random,2,10
0,1,18,0.8854416057688823,18,smooth,random,3,10
0,2,2,21.58213177553372,18,smooth,random,3,10
0,3,29,69.93000122023717,18,smooth,random,3,10
0,4,11,38.862910305436806,18,smooth,random,3,10
0,5,8,47.8811242324549,18,smooth,random,3,10
0,6,18,0.8854416057688823,18,smooth,random,3,10
0,7,0,32.73192451178833,18,smooth,random,3,10
0,8,21,19.241703166909545,18,smooth,random,3,10
0,9,29,69.93000122023717,18,smooth,random,3,10
0,10,14,48.30224838102971,18,smooth,random,3,10
0,1,5,89.05308949830344,18,smooth,random,4,10
0,2,26,100.0,18,smooth,random,4,10
0,3,15,42.78770556484276,18,smooth,random,4,10
0,4,28,82.42552670877565,18,smooth,random,4,10
0,5,7,75.77064841137175,18,smooth,random,4,10
0,6,26,100.0,18,smooth,random,4,10
0,7,25,98.68090207464583,18,smooth,random,4,10
0,8,9,27.702370508896063,18,smooth,random,4,10
0,9,12,48.218204866833084,18,smooth,random,4,10
0,10,6,92.72849175069938,18,smooth,random,4,10
0,1,16,30.092878613474845,18,smooth,random,5,10
0,2,26,100.0,18,smooth,random,5,10
0,3,25,98.68090207464583,18,smooth,random,5,10
0,4,11,38.862910305436806,18,smooth,random,5,10
0,5,4,66.95789393048103,18,smooth,random,5,10
0,6,29,69.93000122023717,18,smooth,random,5,10
0,7,0,32.73192451178833,18,smooth,random,5,10
0,8,28,82.42552670877565,18,smooth,random,5,10
0,9,25,98.68090207464583,18,smooth,random,5,10
0,10,26,100.0,18,smooth,random,5,10
0,1,15,42.78770556484276,18,smooth,random,6,10
0,2,27,93.80172889229371,18,smooth,random,6,10
0,3,14,48.30224838102971,18,smooth,random,6,10
0,4,15,42.78770556484276,18,smooth,random,6,10
0,5,3,38.82861988681735,18,smooth,random,6,10
0,6,10,27.13331821862329,18,smooth,random,6,10
0,7,29,69.93000122023717,18,smooth,random,6,10
0,8,12,48.218204866833084,18,smooth,random,6,10
0,9,11,38.862910305436806,18,smooth,random,6,10
0,10,3,38.82861988681735,18,smooth,random,6,10
0,1,28,82.42552670877565,18,smooth,random,7,10
0,2,4,66.95789393048103,18,smooth,random,7,10
0,3,3,38.82861988681735,18,smooth,random,7,10
0,4,23,66.49180656737889,18,smooth,random,7,10
0,5,3,38.82861988681735,18,smooth,random,7,10
0,6,14,48.30224838102971,18,smooth,random,7,10
0,7,25,98.68090207464583,18,smooth,random,7,10
0,8,29,69.93000122023717,18,smooth,random,7,10
0,9,5,89.05308949830344,18,smooth,random,7,10
0,10,5,89.05308949830344,18,smooth,random,7,10
0,1,19,0.0,18,smooth,random,8,10
0,2,17,12.554275909305169,18,smooth,random,8,10
0,3,20,6.117540453028253,18,smooth,random,8,10
0,4,25,98.68090207464583,18,smooth,random,8,10
0,5,11,38.862910305436806,18,smooth,random,8,10
0,6,29,69.93000122023717,18,smooth,random,8,10
0,7,10,27.13331821862329,18,smooth,random,8,10
0,8,17,12.554275909305169,18,smooth,random,8,10
0,9,9,27.702370508896063,18,smooth,random,8,10
0,10,25,98.68090207464583,18,smooth,random,8,10
0,1,1,23.080548082463395,18,smooth,random,9,10
0,2,5,89.05308949830344,18,smooth,random,9,10
0,3,28,82.42552670877565,18,smooth,random,9,10
0,4,21,19.241703166909545,18,smooth,random,9,10
0,5,12,48.218204866833084,18,smooth,random,9,10
0,6,10,27.13331821862329,18,smooth,random,9,10
0,7,18,0.8854416057688823,18,smooth,random,9,10
0,8,0,32.73192451178833,18,smooth,random,9,10
0,9,11,38.862910305436806,18,smooth,random,9,10
0,10,26,100.0,18,smooth,random,9,10
0,1,28,10.874238587216563,19,smooth,random,0,10
0,2,23,20.525094446428692,19,smooth,random,0,10
0,3,2,58.17601894963366,19,smooth,random,0,10
0,4,0,34.793286836358774,19,smooth,random,0,10
0,5,21,8.066587727086448,19,smooth,random,0,10
0,6,26,51.853726811634836,19,smooth,random,0,10
0,7,16,69.97460548726052,19,smooth,random,0,10
0,8,25,47.258780535359094,19,smooth,random,0,10
0,9,12,59.186227652404675,19,smooth,random,0,10
0,10,21,8.066587727086448,19,smooth,random,0,10
0,1,22,11.44592789045094,19,smooth,random,1,10
0,2,13,65.74277842753801,19,smooth,random,1,10
0,3,18,15.4921375157552,19,smooth,random,1,10
0,4,10,79.74710877587763,19,smooth,random,1,10
0,5,14,82.2687881059501,19,smooth,random,1,10
0,6,28,10.874238587216563,19,smooth,random,1,10
0,7,2,58.17601894963366,19,smooth,random,1,10
0,8,1,45.78152871521687,19,smooth,random,1,10
0,9,21,8.066587727086448,19,smooth,random,1,10
0,10,16,69.97460548726052,19,smooth,random,1,10
0,1,14,82.2687881059501,19,smooth,random,2,10
0,2,13,65.74277842753801,19,smooth,random,2,10
0,3,18,15.4921375157552,19,smooth,random,2,10
0,4,18,15.4921375157552,19,smooth,random,2,10
0,5,16,69.97460548726052,19,smooth,random,2,10
0,6,25,47.258780535359094,19,smooth,random,2,10
0,7,13,65.74277842753801,19,smooth,random,2,10
0,8,7,83.79136818356962,19,smooth,random,2,10
0,9,26,51.853726811634836,19,smooth,random,2,10
0,10,20,10.58600963840163,19,smooth,random,2,10
0,1,27,37.128541767129235,19,smooth,random,3,10
0,2,3,72.98196937604872,19,smooth,random,3,10
0,3,0,34.793286836358774,19,smooth,random,3,10
0,4,27,37.128541767129235,19,smooth,random,3,10
0,5,16,69.97460548726052,19,smooth,random,3,10
0,6,25,47.258780535359094,19,smooth,random,3,10
0,7,22,11.44592789045094,19,smooth,random,3,10
0,8,3,72.98196937604872,19,smooth,random,3,10
0,9,2,58.17601894963366,19,smooth,random,3,10
0,10,18,15.4921375157552,19,smooth,random,3,10
0,1,10,79.74710877587763,19,smooth,random,4,10
0,2,10,79.74710877587763,19,smooth,random,4,10
0,3,10,79.74710877587763,19,smooth,random,4,10
0,4,6,93.63795160100642,19,smooth,random,4,10
0,5,22,11.44592789045094,19,smooth,random,4,10
0,6,12,59.186227652404675,19,smooth,random,4,10
0,7,15,89.02845363488477,19,smooth,random,4,10
0,8,2,58.17601894963366,19,smooth,random,4,10
0,9,17,36.62763166612521,19,smooth,random,4,10
0,10,17,36.62763166612521,19,smooth,random,4,10
0,1,2,58.17601894963366,19,smooth,random,5,10
0,2,20,10.58600963840163,19,smooth,random,5,10
0,3,25,47.258780535359094,19,smooth,random,5,10
0,4,27,37.128541767129235,19,smooth,random,5,10
0,5,0,34.793286836358774,19,smooth,random,5,10
0,6,4,90.5104036181655,19,smooth,random,5,10
0,7,18,15.4921375157552,19,smooth,random,5,10
0,8,1,45.78152871521687,19,smooth,random,5,10
0,9,28,10.874238587216563,19,smooth,random,5,10
0,10,15,89.02845363488477,19,smooth,random,5,10
0,1,18,15.4921375157552,19,smooth,random,6,10
0,2,14,82.2687881059501,19,smooth,random,6,10
0,3,8,84.10440112204817,19,smooth,random,6,10
0,4,19,11.922644934480218,19,smooth,random,6,10
0,5,23,20.525094446428692,19,smooth,random,6,10
0,6,21,8.066587727086448,19,smooth,random,6,10
0,7,5,100.0,19,smooth,random,6,10
0,8,3,72.98196937604872,19,smooth,random,6,10
0,9,25,47.258780535359094,19,smooth,random,6,10
0,10,11,66.48684741171148,19,smooth,random,6,10
0,1,17,36.62763166612521,19,smooth,random,7,10
0,2,21,8.066587727086448,19,smooth,random,7,10
0,3,19,11.922644934480218,19,smooth,random,7,10
0,4,4,90.5104036181655,19,smooth,random,7,10
0,5,21,8.066587727086448,19,smooth,random,7,10
0,6,5,100.0,19,smooth,random,7,10
0,7,27,37.128541767129235,19,smooth,random,7,10
0,8,7,83.79136818356962,19,smooth,random,7,10
0,9,22,11.44592789045094,19,smooth,random,7,10
0,10,22,11.44592789045094,19,smooth,random,7,10
0,1,2,58.17601894963366,19,smooth,random,8,10
0,2,1,45.78152871521687,19,smooth,random,8,10
0,3,26,51.853726811634836,19,smooth,random,8,10
0,4,21,8.066587727086448,19,smooth,random,8,10
0,5,26,51.853726811634836,19,smooth,random,8,10
0,6,17,36.62763166612521,19,smooth,random,8,10
0,7,2,58.17601894963366,19,smooth,random,8,10
0,8,13,65.74277842753801,19,smooth,random,8,10
0,9,0,34.793286836358774,19,smooth,random,8,10
0,10,4,90.5104036181655,19,smooth,random,8,10
0,1,2,58.17601894963366,19,smooth,random,9,10
0,2,22,11.44592789045094,19,smooth,random,9,10
0,3,10,79.74710877587763,19,smooth,random,9,10
0,4,2,58.17601894963366,19,smooth,random,9,10
0,5,22,11.44592789045094,19,smooth,random,9,10
0,6,23,20.525094446428692,19,smooth,random,9,10
0,7,9,86.88474042613865,19,smooth,random,9,10
0,8,13,65.74277842753801,19,smooth,random,9,10
0,9,17,36.62763166612521,19,smooth,random,9,10
0,10,17,36.62763166612521,19,smooth,random,9,10
0,1,4,34.90295181936148,20,smooth,random,0,10
0,2,29,47.43176026082243,20,smooth,random,0,10
0,3,5,14.173790767826183,20,smooth,random,0,10
0,4,15,24.636195760732175,20,smooth,random,0,10
0,5,23,63.768631591018845,20,smooth,random,0,10
0,6,8,34.02870283338342,20,smooth,random,0,10
0,7,16,43.279962541123304,20,smooth,random,0,10
0,8,4,34.90295181936148,20,smooth,random,0,10
0,9,9,49.60656156447567,20,smooth,random,0,10
0,10,16,43.279962541123304,20,smooth,random,0,10
0,1,17,65.11280457304154,20,smooth,random,1,10
0,2,12,34.73188344611166,20,smooth,random,1,10
0,3,6,0.0,20,smooth,random,1,10
0,4,19,100.0,20,smooth,random,1,10
0,5,22,77.47025507107568,20,smooth,random,1,10
0,6,16,43.279962541123304,20,smooth,random,1,10
0,7,24,55.14723808344812,20,smooth,random,1,10
0,8,15,24.636195760732175,20,smooth,random,1,10
0,9,18,86.57050895916107,20,smooth,random,1,10
0,10,28,40.86452987195099,20,smooth,random,1,10
0,1,3,50.296221926764474,20,smooth,random,2,10
0,2,19,100.0,20,smooth,random,2,10
0,3,19,100.0,20,smooth,random,2,10
0,4,21,90.48837591118988,20,smooth,random,2,10
0,5,7,9.794385277652875,20,smooth,random,2,10
0,6,25,52.882300250123194,20,smooth,random,2,10
0,7,29,47.43176026082243,20,smooth,random,2,10
0,8,11,43.36411372349821,20,smooth,random,2,10
0,9,5,14.173790767826183,20,smooth,random,2,10
0,10,7,9.794385277652875,20,smooth,random,2,10
0,1,28,40.86452987195099,20,smooth,random,3,10
0,2,7,9.794385277652875,20,smooth,random,3,10
0,3,6,0.0,20,smooth,random,3,10
0,4,4,34.90295181936148,20,smooth,random,3,10
0,5,25,52.882300250123194,20,smooth,random,3,10
0,6,1,80.93992717871322,20,smooth,random,3,10
0,7,5,14.173790767826183,20,smooth,random,3,10
0,8,22,77.47025507107568,20,smooth,random,3,10
0,9,20,99.92988013845073,20,smooth,random,3,10
0,10,11,43.36411372349821,20,smooth,random,3,10
0,1,18,86.57050895916107,20,smooth,random,4,10
0,2,7,9.794385277652875,20,smooth,random,4,10
0,3,12,34.73188344611166,20,smooth,random,4,10
0,4,7,9.794385277652875,20,smooth,random,4,10
0,5,19,100.0,20,smooth,random,4,10
0,6,18,86.57050895916107,20,smooth,random,4,10
0,7,19,100.0,20,smooth,random,4,10
0,8,24,55.14723808344812,20,smooth,random,4,10
0,9,22,77.47025507107568,20,smooth,random,4,10
0,10,26,48.13376915406079,20,smooth,random,4,10
0,1,16,43.279962541123304,20,smooth,random,5,10
0,2,11,43.36411372349821,20,smooth,random,5,10
0,3,7,9.794385277652875,20,smooth,random,5,10
0,4,19,100.0,20,smooth,random,5,10
0,5,28,40.86452987195099,20,smooth,random,5,10
0,6,18,86.57050895916107,20,smooth,random,5,10
0,7,25,52.882300250123194,20,smooth,random,5,10
0,8,23,63.768631591018845,20,smooth,random,5,10
0,9,25,52.882300250123194,20,smooth,random,5,10
0,10,25,52.882300250123194,20,smooth,random,5,10
0,1,23,63.768631591018845,20,smooth,random,6,10
0,2,18,86.57050895916107,20,smooth,random,6,10
0,3,17,65.11280457304154,20,smooth,random,6,10
0,4,6,0.0,20,smooth,random,6,10
0,5,6,0.0,20,smooth,random,6,10
0,6,15,24.636195760732175,20,smooth,random,6,10
0,7,21,90.48837591118988,20,smooth,random,6,10
0,8,1,80.93992717871322,20,smooth,random,6,10
0,9,13,22.2407366321407,20,smooth,random,6,10
0,10,26,48.13376915406079,20,smooth,random,6,10
0,1,26,48.13376915406079,20,smooth,random,7,10
0,2,8,34.02870283338342,20,smooth,random,7,10
0,3,19,100.0,20,smooth,random,7,10
0,4,14,15.789578412695853,20,smooth,random,7,10
0,5,27,40.35347124486383,20,smooth,random,7,10
0,6,3,50.296221926764474,20,smooth,random,7,10
0,7,22,77.47025507107568,20,smooth,random,7,10
0,8,16,43.279962541123304,20,smooth,random,7,10
0,9,10,49.70772499780818,20,smooth,random,7,10
0,10,23,63.768631591018845,20,smooth,random,7,10
0,1,1,80.93992717871322,20,smooth,random,8,10
0,2,17,65.11280457304154,20,smooth,random,8,10
0,3,0,83.69219014951959,20,smooth,random,8,10
0,4,18,86.57050895916107,20,smooth,random,8,10
0,5,17,65.11280457304154,20,smooth,random,8,10
0,6,29,47.43176026082243,20,smooth,random,8,10
0,7,10,49.70772499780818,20,smooth,random,8,10
0,8,9,49.60656156447567,20,smooth,random,8,10
0,9,22,77.47025507107568,20,smooth,random,8,10
0,10,28,40.86452987195099,20,smooth,random,8,10
0,1,21,90.48837591118988,20,smooth,random,9,10
0,2,17,65.11280457304154,20,smooth,random,9,10
0,3,24,55.14723808344812,20,smooth,random,9,10
0,4,27,40.35347124486383,20,smooth,random,9,10
0,5,21,90.48837591118988,20,smooth,random,9,10
0,6,0,83.69219014951959,20,smooth,random,9,10
0,7,14,15.789578412695853,20,smooth,random,9,10
0,8,16,43.279962541123304,20,smooth,random,9,10
0,9,12,34.73188344611166,20,smooth,random,9,10
0,10,1,80.93992717871322,20,smooth,random,9,10
0,1,25,89.96907608860631,21,smooth,random,0,10
0,2,26,94.16487705496246,21,smooth,random,0,10
0,3,6,44.87617759180018,21,smooth,random,0,10
0,4,10,0.7325044490403564,21,smooth,random,0,10
0,5,3,82.06200840533938,21,smooth,random,0,10
0,6,24,71.47058979849365,21,smooth,random,0,10
0,7,12,4.322492013164343,21,smooth,random,0,10
0,8,12,4.322492013164343,21,smooth,random,0,10
0,9,3,82.06200840533938,21,smooth,random,0,10
0,10,0,86.18724256949784,21,smooth,random,0,10
0,1,14,23.628440684587623,21,smooth,random,1,10
0,2,16,27.568485319772705,21,smooth,random,1,10
0,3,20,100.0,21,smooth,random,1,10
0,4,13,13.34342224938988,21,smooth,random,1,10
0,5,3,82.06200840533938,21,smooth,random,1,10
0,6,2,92.46103388763342,21,smooth,random,1,10
0,7,25,89.96907608860631,21,smooth,random,1,10
0,8,0,86.18724256949784,21,smooth,random,1,10
0,9,28,78.90135572604741,21,smooth,random,1,10
0,10,15,26.871526817621028,21,smooth,random,1,10
0,1,2,92.46103388763342,21,smooth,random,2,10
0,2,21,79.62657687224072,21,smooth,random,2,10
0,3,12,4.322492013164343,21,smooth,random,2,10
0,4,4,69.73475706624677,21,smooth,random,2,10
0,5,26,94.16487705496246,21,smooth,random,2,10
0,6,7,38.96106558592876,21,smooth,random,2,10
0,7,6,44.87617759180018,21,smooth,random,2,10
0,8,2,92.46103388763342,21,smooth,random,2,10
0,9,16,27.568485319772705,21,smooth,random,2,10
0,10,24,71.47058979849365,21,smooth,random,2,10
0,1,11,0.0,21,smooth,random,3,10
0,2,28,78.90135572604741,21,smooth,random,3,10
0,3,3,82.06200840533938,21,smooth,random,3,10
0,4,10,0.7325044490403564,21,smooth,random,3,10
0,5,13,13.34342224938988,21,smooth,random,3,10
0,6,6,44.87617759180018,21,smooth,random,3,10
0,7,3,82.06200840533938,21,smooth,random,3,10
0,8,5,55.869695352409884,21,smooth,random,3,10
0,9,19,98.29949642320551,21,smooth,random,3,10
0,10,23,54.10158764277342,21,smooth,random,3,10
0,1,9,12.267188262699236,21,smooth,random,4,10
0,2,8,29.250054616938492,21,smooth,random,4,10
0,3,21,79.62657687224072,21,smooth,random,4,10
0,4,21,79.62657687224072,21,smooth,random,4,10
0,5,1,96.46803999278067,21,smooth,random,4,10
0,6,6,44.87617759180018,21,smooth,random,4,10
0,7,28,78.90135572604741,21,smooth,random,4,10
0,8,20,100.0,21,smooth,random,4,10
0,9,26,94.16487705496246,21,smooth,random,4,10
0,10,20,100.0,21,smooth,random,4,10
0,1,27,87.08950633423159,21,smooth,random,5,10
0,2,2,92.46103388763342,21,smooth,random,5,10
0,3,4,69.73475706624677,21,smooth,random,5,10
0,4,20,100.0,21,smooth,random,5,10
0,5,11,0.0,21,smooth,random,5,10
0,6,13,13.34342224938988,21,smooth,random,5,10
0,7,26,94.16487705496246,21,smooth,random,5,10
0,8,9,12.267188262699236,21,smooth,random,5,10
0,9,22,57.299263848412174,21,smooth,random,5,10
0,10,29,72.75987883681513,21,smooth,random,5,10
0,1,16,27.568485319772705,21,smooth,random,6,10
0,2,21,79.62657687224072,21,smooth,random,6,10
0,3,17,41.93650508709032,21,smooth,random,6,10
0,4,7,38.96106558592876,21,smooth,random,6,10
0,5,2,92.46103388763342,21,smooth,random,6,10
0,6,14,23.628440684587623,21,smooth,random,6,10
0,7,27,87.08950633423159,21,smooth,random,6,10
0,8,20,100.0,21,smooth,random,6,10
0,9,2,92.46103388763342,21,smooth,random,6,10
0,10,0,86.18724256949784,21,smooth,random,6,10
0,1,24,71.47058979849365,21,smooth,random,7,10
0,2,21,79.62657687224072,21,smooth,random,7,10
0,3,29,72.75987883681513,21,smooth,random,7,10
0,4,10,0.7325044490403564,21,smooth,random,7,10
0,5,2,92.46103388763342,21,smooth,random,7,10
0,6,28,78.90135572604741,21,smooth,random,7,10
0,7,4,69.73475706624677,21,smooth,random,7,10
0,8,5,55.869695352409884,21,smooth,random,7,10
0,9,6,44.87617759180018,21,smooth,random,7,10
0,10,1,96.46803999278067,21,smooth,random,7,10
0,1,11,0.0,21,smooth,random,8,10
0,2,27,87.08950633423159,21,smooth,random,8,10
0,3,14,23.628440684587623,21,smooth,random,8,10
0,4,29,72.75987883681513,21,smooth,random,8,10
0,5,11,0.0,21,smooth,random,8,10
0,6,26,94.16487705496246,21,smooth,random,8,10
0,7,0,86.18724256949784,21,smooth,random,8,10
0,8,21,79.62657687224072,21,smooth,random,8,10
0,9,24,71.47058979849365,21,smooth,random,8,10
0,10,25,89.96907608860631,21,smooth,random,8,10
0,1,14,23.628440684587623,21,smooth,random,9,10
0,2,11,0.0,21,smooth,random,9,10
0,3,27,87.08950633423159,21,smooth,random,9,10
0,4,8,29.250054616938492,21,smooth,random,9,10
0,5,12,4.322492013164343,21,smooth,random,9,10
0,6,7,38.96106558592876,21,smooth,random,9,10
0,7,9,12.267188262699236,21,smooth,random,9,10
